original,correct,attempt_count,ms_first_response,answer_type,position,skill_name,hint_total,opportunity
1,0,3,11520,algebra,148,Box and Whisker,4,2
1,0,3,59090,algebra,148,Box and Whisker,3,3
1,0,3,36337,algebra,148,Box and Whisker,3,4
1,0,3,10098,algebra,148,Box and Whisker,4,5
1,1,1,23705,algebra,30,Box and Whisker,2,6
1,0,2,26024,algebra,30,Box and Whisker,2,7
1,1,1,5507,algebra,30,Box and Whisker,0,8
1,1,1,17844,algebra,30,Box and Whisker,0,9
1,1,1,18576,algebra,30,Box and Whisker,2,10
1,1,1,14704,algebra,30,Box and Whisker,2,11
1,1,1,10837,algebra,30,Box and Whisker,2,12
1,1,1,18590,algebra,148,Box and Whisker,3,13
1,1,1,20395,algebra,148,Box and Whisker,4,14
1,1,1,34267,algebra,223,Box and Whisker,4,15
1,1,1,17023,algebra,223,Box and Whisker,4,16
1,0,2,40258,algebra,148,Box and Whisker,3,1
1,0,2,34871,algebra,148,Box and Whisker,4,2
1,1,1,39217,algebra,148,Box and Whisker,3,3
1,1,1,6499,algebra,148,Box and Whisker,3,4
1,1,1,5928,algebra,148,Box and Whisker,3,5
1,1,1,12946,algebra,30,Box and Whisker,3,6
1,1,1,5398,algebra,30,Box and Whisker,3,7
1,1,1,5451,algebra,30,Box and Whisker,4,8
1,1,1,16596,algebra,30,Box and Whisker,4,9
1,1,1,11127,algebra,30,Box and Whisker,4,10
1,1,1,7636,algebra,223,Box and Whisker,4,11
1,1,1,10042,algebra,223,Box and Whisker,3,12
1,0,3,97525,algebra,148,Box and Whisker,4,1
1,1,1,16585,algebra,148,Box and Whisker,4,2
1,1,1,15028,algebra,148,Box and Whisker,4,3
1,0,7,12103,algebra,148,Box and Whisker,3,4
1,0,3,26906,algebra,148,Box and Whisker,4,5
1,0,4,26155,algebra,148,Box and Whisker,3,6
1,1,1,8430,algebra,148,Box and Whisker,3,7
1,1,1,7149,algebra,148,Box and Whisker,3,8
1,1,1,6653,algebra,148,Box and Whisker,3,9
1,0,1,158157,algebra,148,Box and Whisker,4,1
1,1,1,14969,algebra,148,Box and Whisker,4,2
1,0,3,24000,algebra,148,Box and Whisker,3,3
1,0,2,72656,algebra,148,Box and Whisker,3,4
1,1,1,6359,algebra,148,Box and Whisker,3,5
1,1,1,6984,algebra,148,Box and Whisker,3,6
1,1,1,5766,algebra,148,Box and Whisker,3,7
1,1,1,5906,algebra,30,Box and Whisker,3,8
1,1,1,9703,algebra,30,Box and Whisker,3,9
1,1,1,7890,algebra,30,Box and Whisker,3,10
1,1,1,5813,algebra,30,Box and Whisker,3,11
1,1,1,9657,algebra,30,Box and Whisker,3,12
1,1,1,9954,algebra,223,Box and Whisker,3,13
1,1,1,19886,algebra,223,Box and Whisker,4,14
1,0,1,44866,algebra,148,Box and Whisker,3,1
1,0,2,20951,algebra,148,Box and Whisker,4,2
1,0,2,24695,algebra,148,Box and Whisker,3,3
1,0,3,18439,algebra,148,Box and Whisker,3,4
1,0,2,17347,algebra,148,Box and Whisker,3,5
1,1,1,18549,algebra,148,Box and Whisker,4,6
1,1,1,14711,algebra,148,Box and Whisker,4,7
1,1,1,6864,algebra,148,Box and Whisker,4,8
1,0,2,27544,algebra,30,Box and Whisker,2,9
1,0,2,17306,algebra,30,Box and Whisker,2,10
1,1,1,12078,algebra,30,Box and Whisker,2,11
1,0,4,16370,algebra,30,Box and Whisker,2,12
1,0,2,11661,algebra,30,Box and Whisker,2,13
1,1,1,14206,algebra,30,Box and Whisker,2,14
1,1,1,13367,algebra,30,Box and Whisker,2,15
1,1,1,11458,algebra,30,Box and Whisker,2,16
1,1,1,12203,algebra,30,Box and Whisker,0,17
1,1,1,11781,algebra,30,Box and Whisker,2,18
1,1,1,7713,algebra,223,Box and Whisker,3,19
1,1,1,17055,algebra,223,Box and Whisker,4,20
1,1,1,34432,algebra,148,Box and Whisker,4,1
1,1,1,19930,algebra,148,Box and Whisker,4,2
1,0,2,32143,algebra,148,Box and Whisker,4,1
1,0,2,22019,algebra,148,Box and Whisker,3,2
1,0,2,36064,algebra,148,Box and Whisker,3,3
1,1,1,24480,algebra,148,Box and Whisker,3,4
1,0,2,28784,algebra,148,Box and Whisker,4,5
1,0,2,13681,algebra,148,Box and Whisker,4,6
1,0,2,20787,algebra,148,Box and Whisker,3,7
1,0,2,23628,algebra,148,Box and Whisker,3,8
1,0,3,15350,algebra,148,Box and Whisker,3,9
1,0,4,23691,algebra,148,Box and Whisker,3,10
1,1,1,28971,algebra,148,Box and Whisker,3,11
1,0,2,21506,algebra,148,Box and Whisker,3,12
1,1,1,20224,algebra,148,Box and Whisker,4,13
1,0,2,25202,algebra,148,Box and Whisker,3,14
1,0,2,99398,algebra,148,Box and Whisker,3,15
1,0,5,24836,algebra,148,Box and Whisker,3,16
1,0,2,17330,algebra,148,Box and Whisker,3,17
1,0,2,16869,algebra,148,Box and Whisker,3,18
1,0,2,17406,algebra,148,Box and Whisker,3,19
1,1,1,26043,algebra,148,Box and Whisker,4,20
1,1,1,18672,algebra,148,Box and Whisker,3,21
1,1,1,19941,algebra,148,Box and Whisker,4,22
1,1,1,9171,algebra,30,Box and Whisker,0,23
1,0,2,14869,algebra,30,Box and Whisker,2,24
1,0,2,19305,algebra,30,Box and Whisker,2,25
1,0,3,23086,algebra,30,Box and Whisker,0,26
1,0,1,3520,algebra,30,Box and Whisker,2,27
1,0,1,3055,algebra,30,Box and Whisker,2,28
1,0,1,2158,algebra,30,Box and Whisker,2,29
1,0,2,21183,algebra,30,Box and Whisker,0,30
1,0,2,13848,algebra,30,Box and Whisker,2,31
1,1,1,12830,algebra,30,Box and Whisker,2,32
1,1,1,25137,algebra,30,Box and Whisker,2,33
1,1,1,3924,algebra,30,Box and Whisker,2,34
1,1,1,4201,algebra,30,Box and Whisker,2,35
1,1,1,3911,algebra,30,Box and Whisker,2,36
1,1,1,188274,algebra,148,Box and Whisker,3,1
1,1,1,6902,algebra,148,Box and Whisker,3,2
1,1,1,35768,algebra,30,Box and Whisker,2,3
1,1,1,6087,algebra,30,Box and Whisker,0,4
1,1,1,4985,algebra,30,Box and Whisker,2,5
1,1,1,5949,algebra,30,Box and Whisker,2,6
1,0,3,8692,algebra,30,Box and Whisker,2,7
1,1,1,10008,algebra,30,Box and Whisker,0,8
1,0,4,8088,algebra,30,Box and Whisker,0,9
1,1,1,6572,algebra,30,Box and Whisker,2,10
1,1,1,7504,algebra,30,Box and Whisker,2,11
1,1,1,25883,algebra,30,Box and Whisker,2,12
1,1,1,9469,algebra,30,Box and Whisker,2,13
1,1,1,23026,algebra,30,Box and Whisker,2,14
1,1,1,2855,algebra,148,Box and Whisker,3,1
1,1,1,3135,algebra,148,Box and Whisker,3,2
1,1,1,28140,algebra,30,Box and Whisker,3,3
1,0,3,7953,algebra,30,Box and Whisker,4,4
1,1,1,5531,algebra,30,Box and Whisker,3,5
1,1,1,3641,algebra,30,Box and Whisker,3,6
1,1,1,3531,algebra,30,Box and Whisker,3,7
1,1,1,13344,algebra,30,Box and Whisker,4,8
1,1,1,3485,algebra,30,Box and Whisker,3,9
1,0,2,21276,algebra,223,Box and Whisker,3,10
1,1,1,11015,algebra,223,Box and Whisker,4,11
1,1,1,18693,algebra,223,Box and Whisker,3,12
1,1,1,14764,algebra,223,Box and Whisker,4,13
1,0,4,57514,algebra,148,Box and Whisker,3,1
1,1,1,5257,algebra,148,Box and Whisker,3,2
1,0,5,5944,algebra,148,Box and Whisker,4,3
1,1,1,14696,algebra,148,Box and Whisker,3,4
1,0,3,5382,algebra,148,Box and Whisker,4,5
1,1,1,13830,algebra,148,Box and Whisker,3,6
1,0,3,40740,algebra,148,Box and Whisker,4,7
1,1,1,33880,algebra,148,Box and Whisker,3,8
1,1,1,33335,algebra,148,Box and Whisker,3,9
1,1,1,25679,algebra,148,Box and Whisker,4,10
1,1,1,24785,algebra,30,Box and Whisker,3,11
1,1,1,7003,algebra,30,Box and Whisker,3,12
1,1,1,12416,algebra,30,Box and Whisker,4,13
1,1,1,12853,algebra,30,Box and Whisker,4,14
1,1,1,6551,algebra,30,Box and Whisker,3,15
1,1,1,9290,algebra,223,Box and Whisker,3,16
1,1,1,7666,algebra,223,Box and Whisker,3,17
1,0,2,19534,algebra,148,Box and Whisker,4,1
1,1,1,14690,algebra,148,Box and Whisker,4,2
1,1,1,96263,algebra,148,Box and Whisker,3,3
1,0,2,40958,algebra,148,Box and Whisker,3,4
1,1,1,5860,algebra,148,Box and Whisker,3,5
1,0,2,3812,algebra,148,Box and Whisker,3,6
1,1,1,8406,algebra,148,Box and Whisker,4,7
1,1,1,5579,algebra,148,Box and Whisker,3,8
1,1,1,6063,algebra,148,Box and Whisker,4,9
1,1,1,8594,algebra,30,Box and Whisker,3,10
1,0,2,2890,algebra,30,Box and Whisker,4,11
1,1,1,4516,algebra,30,Box and Whisker,3,12
1,1,1,3953,algebra,30,Box and Whisker,3,13
1,1,1,2750,algebra,30,Box and Whisker,3,14
1,1,1,19500,algebra,30,Box and Whisker,3,15
1,1,1,3953,algebra,30,Box and Whisker,3,16
1,1,1,56703,algebra,148,Box and Whisker,3,1
1,0,6,34620,algebra,148,Box and Whisker,4,2
1,0,2,21067,algebra,148,Box and Whisker,3,3
1,1,1,12113,algebra,148,Box and Whisker,3,4
1,1,1,5224,algebra,148,Box and Whisker,3,5
1,0,3,5892,algebra,148,Box and Whisker,4,6
1,1,1,5940,algebra,148,Box and Whisker,3,7
1,1,1,4456,algebra,148,Box and Whisker,3,9
1,0,1,26733,algebra,148,Box and Whisker,4,10
1,1,1,5080,algebra,148,Box and Whisker,3,11
1,1,1,4848,algebra,148,Box and Whisker,3,12
1,1,1,3683,algebra,148,Box and Whisker,3,13
1,1,1,50551,algebra,30,Box and Whisker,2,14
1,0,6,6957,algebra,30,Box and Whisker,2,15
1,0,4,11674,algebra,30,Box and Whisker,2,16
1,1,1,5485,algebra,30,Box and Whisker,2,17
1,1,1,5462,algebra,30,Box and Whisker,2,18
1,1,1,3405,algebra,30,Box and Whisker,2,19
1,1,1,3637,algebra,30,Box and Whisker,2,20
1,1,1,3680,algebra,30,Box and Whisker,2,21
1,1,1,43248,algebra,223,Box and Whisker,3,1
1,0,2,12739,algebra,223,Box and Whisker,3,2
1,1,1,7015,algebra,223,Box and Whisker,3,3
1,1,1,5708,algebra,223,Box and Whisker,3,4
1,0,5,17218,algebra,223,Box and Whisker,4,5
1,1,1,4057,algebra,148,Box and Whisker,3,1
1,1,1,9458,algebra,148,Box and Whisker,4,2
1,1,1,15563,algebra,30,Box and Whisker,4,3
1,1,1,4000,algebra,30,Box and Whisker,3,4
1,1,1,3284,algebra,30,Box and Whisker,3,5
1,1,1,2360,algebra,30,Box and Whisker,3,6
1,1,1,14296,algebra,30,Box and Whisker,4,7
1,1,1,16434,algebra,223,Box and Whisker,3,8
1,1,1,49056,algebra,223,Box and Whisker,4,9
1,1,1,111057,algebra,148,Box and Whisker,4,1
1,1,1,45755,algebra,148,Box and Whisker,3,2
1,1,1,5710,algebra,30,Box and Whisker,3,3
1,1,1,7769,algebra,30,Box and Whisker,3,4
1,1,1,10171,algebra,30,Box and Whisker,4,5
1,1,1,5694,algebra,30,Box and Whisker,4,6
1,1,1,12808,algebra,30,Box and Whisker,3,7
1,0,4,168285,algebra,148,Box and Whisker,3,1
1,1,1,4322,algebra,148,Box and Whisker,3,2
1,1,1,5076,algebra,148,Box and Whisker,3,3
1,0,5,6851,algebra,148,Box and Whisker,4,4
1,1,1,15585,algebra,148,Box and Whisker,4,5
1,1,1,22935,algebra,148,Box and Whisker,4,6
1,1,1,14719,algebra,148,Box and Whisker,3,7
1,1,1,31777,algebra,30,Box and Whisker,3,8
1,1,1,7023,algebra,30,Box and Whisker,3,9
1,1,1,12583,algebra,30,Box and Whisker,4,10
1,1,1,5463,algebra,30,Box and Whisker,3,11
1,1,1,6452,algebra,30,Box and Whisker,3,12
1,1,1,21309,algebra,223,Box and Whisker,3,13
1,1,1,19724,algebra,223,Box and Whisker,4,14
1,0,2,6911,algebra,148,Box and Whisker,4,1
1,0,2,34094,algebra,148,Box and Whisker,3,2
1,1,1,22412,algebra,148,Box and Whisker,3,3
1,1,1,27308,algebra,148,Box and Whisker,3,4
1,1,1,14609,algebra,148,Box and Whisker,4,5
1,1,1,36447,algebra,30,Box and Whisker,2,6
1,1,1,22347,algebra,30,Box and Whisker,2,7
1,1,1,19673,algebra,30,Box and Whisker,2,8
1,1,1,14540,algebra,30,Box and Whisker,2,9
1,0,2,23074,algebra,30,Box and Whisker,2,10
1,1,1,9159,algebra,30,Box and Whisker,2,11
1,1,1,16651,algebra,30,Box and Whisker,2,12
1,1,1,15288,algebra,30,Box and Whisker,0,13
1,1,1,14119,algebra,30,Box and Whisker,2,14
1,1,1,9438,algebra,30,Box and Whisker,2,15
1,1,1,72216,algebra,148,Box and Whisker,3,1
1,0,3,48730,algebra,148,Box and Whisker,3,2
1,1,1,19938,algebra,148,Box and Whisker,3,3
1,0,3,49148,algebra,148,Box and Whisker,4,4
1,0,1,31103,algebra,148,Box and Whisker,3,5
1,0,2,287947,algebra,148,Box and Whisker,3,6
1,1,1,19449,algebra,148,Box and Whisker,4,7
1,1,1,11325,algebra,148,Box and Whisker,3,8
1,1,1,16249,algebra,148,Box and Whisker,4,9
1,1,1,21924,algebra,30,Box and Whisker,3,10
1,1,1,26789,algebra,30,Box and Whisker,4,11
1,1,1,20589,algebra,30,Box and Whisker,4,12
1,1,1,12333,algebra,30,Box and Whisker,3,13
1,1,1,20991,algebra,30,Box and Whisker,4,14
1,1,1,22118,algebra,223,Box and Whisker,3,15
1,1,1,12704,algebra,223,Box and Whisker,3,16
1,1,1,57668,algebra,148,Box and Whisker,4,1
1,1,1,26107,algebra,148,Box and Whisker,4,2
1,1,1,24735,algebra,30,Box and Whisker,2,3
1,0,3,30766,algebra,30,Box and Whisker,2,4
1,1,1,9937,algebra,30,Box and Whisker,2,5
1,1,1,8375,algebra,30,Box and Whisker,2,6
1,1,1,8219,algebra,30,Box and Whisker,2,7
1,0,2,23390,algebra,30,Box and Whisker,2,8
1,1,1,7969,algebra,30,Box and Whisker,2,9
1,1,1,6140,algebra,30,Box and Whisker,2,10
1,1,1,7641,algebra,30,Box and Whisker,0,11
1,1,1,6453,algebra,30,Box and Whisker,2,12
1,1,1,15203,algebra,30,Box and Whisker,2,13
1,1,1,14533,algebra,223,Box and Whisker,3,14
1,1,1,23690,algebra,223,Box and Whisker,4,15
1,0,1,22178,algebra,148,Box and Whisker,3,1
1,0,1,7302,algebra,148,Box and Whisker,4,2
1,1,1,6929,algebra,148,Box and Whisker,3,3
1,1,1,15987,algebra,148,Box and Whisker,4,4
1,1,1,12588,algebra,148,Box and Whisker,4,5
1,1,1,9141,algebra,30,Box and Whisker,2,6
1,1,1,12219,algebra,30,Box and Whisker,2,7
1,1,1,17984,algebra,30,Box and Whisker,0,8
1,1,1,19281,algebra,30,Box and Whisker,2,9
1,1,1,10156,algebra,30,Box and Whisker,2,10
1,1,1,65849,algebra,223,Box and Whisker,3,11
1,1,1,11555,algebra,223,Box and Whisker,4,12
1,0,2,50383,algebra,148,Box and Whisker,3,1
1,1,1,12091,algebra,148,Box and Whisker,3,2
1,0,3,14508,algebra,148,Box and Whisker,3,3
1,0,3,21525,algebra,148,Box and Whisker,3,4
1,0,2,15638,algebra,148,Box and Whisker,4,5
1,0,2,29080,algebra,148,Box and Whisker,3,6
1,1,1,42439,algebra,148,Box and Whisker,3,7
1,1,1,4678,algebra,148,Box and Whisker,3,8
1,0,8,5189,algebra,148,Box and Whisker,4,9
1,1,1,6153,algebra,148,Box and Whisker,3,10
1,1,1,8747,algebra,148,Box and Whisker,3,11
1,1,1,6715,algebra,148,Box and Whisker,3,12
1,1,1,5353,algebra,30,Box and Whisker,2,13
1,1,1,7972,algebra,30,Box and Whisker,2,14
1,0,2,17395,algebra,30,Box and Whisker,2,15
1,1,1,4955,algebra,30,Box and Whisker,2,16
1,1,1,14212,algebra,30,Box and Whisker,0,17
1,1,1,5496,algebra,30,Box and Whisker,2,18
1,0,2,14364,algebra,30,Box and Whisker,2,19
1,1,1,4285,algebra,30,Box and Whisker,2,20
1,1,1,10295,algebra,30,Box and Whisker,2,21
1,1,1,48957,algebra,30,Box and Whisker,0,22
1,1,1,5226,algebra,30,Box and Whisker,2,23
1,1,1,5425,algebra,30,Box and Whisker,2,24
1,1,1,33208,algebra,148,Box and Whisker,3,1
1,1,1,11041,algebra,148,Box and Whisker,3,2
1,1,1,35871,algebra,30,Box and Whisker,2,3
1,0,2,14501,algebra,30,Box and Whisker,2,4
1,1,1,6732,algebra,30,Box and Whisker,2,5
1,1,1,6868,algebra,30,Box and Whisker,2,6
1,1,1,25141,algebra,30,Box and Whisker,2,7
1,1,1,6469,algebra,30,Box and Whisker,2,8
1,1,1,6101,algebra,30,Box and Whisker,2,9
1,1,1,17577,algebra,148,Box and Whisker,3,1
1,1,1,6645,algebra,148,Box and Whisker,3,2
1,1,1,74989,algebra,223,Box and Whisker,4,3
1,0,2,10041,algebra,223,Box and Whisker,3,4
1,1,1,8981,algebra,223,Box and Whisker,3,5
1,1,1,8293,algebra,223,Box and Whisker,3,6
1,1,1,8564,algebra,223,Box and Whisker,3,7
1,1,1,17937,algebra,148,Box and Whisker,4,1
1,0,3,63046,algebra,148,Box and Whisker,3,2
1,1,1,5219,algebra,148,Box and Whisker,3,3
1,1,1,6125,algebra,148,Box and Whisker,3,4
1,1,1,3172,algebra,148,Box and Whisker,3,5
1,1,1,5228,algebra,30,Box and Whisker,3,6
1,1,1,12007,algebra,30,Box and Whisker,4,7
1,0,2,3805,algebra,30,Box and Whisker,3,8
1,1,1,10375,algebra,30,Box and Whisker,4,9
1,1,1,4567,algebra,30,Box and Whisker,3,10
1,1,1,3796,algebra,30,Box and Whisker,3,11
1,1,1,3986,algebra,30,Box and Whisker,3,12
1,1,1,3485,algebra,30,Box and Whisker,3,13
1,1,1,150979,algebra,223,Box and Whisker,4,14
1,1,1,25644,algebra,223,Box and Whisker,3,15
1,0,2,34278,algebra,223,Box and Whisker,4,1
1,1,1,8450,algebra,223,Box and Whisker,3,2
1,1,1,55468,algebra,223,Box and Whisker,3,3
1,1,1,18722,algebra,223,Box and Whisker,3,4
1,0,1,169394,algebra,148,Box and Whisker,4,1
1,1,1,6996,algebra,148,Box and Whisker,3,2
1,1,1,8305,algebra,148,Box and Whisker,4,3
1,1,1,7106,algebra,148,Box and Whisker,4,4
1,1,1,4836,algebra,30,Box and Whisker,3,5
1,1,1,3884,algebra,30,Box and Whisker,3,6
1,1,1,3276,algebra,30,Box and Whisker,3,7
1,1,1,8409,algebra,30,Box and Whisker,4,8
1,1,1,3073,algebra,30,Box and Whisker,3,9
1,1,1,5264,algebra,223,Box and Whisker,3,10
1,1,1,4451,algebra,223,Box and Whisker,3,11
1,0,2,45406,algebra,148,Box and Whisker,4,1
1,0,5,9657,algebra,148,Box and Whisker,3,2
1,1,1,4484,algebra,148,Box and Whisker,3,3
1,1,1,11875,algebra,148,Box and Whisker,4,4
1,0,2,4282,algebra,148,Box and Whisker,3,5
1,0,4,11591,algebra,148,Box and Whisker,4,6
1,1,1,8159,algebra,148,Box and Whisker,3,7
1,1,1,4120,algebra,148,Box and Whisker,3,8
1,1,1,3183,algebra,148,Box and Whisker,3,9
1,0,2,7891,algebra,30,Box and Whisker,3,10
1,1,1,5282,algebra,30,Box and Whisker,3,11
1,1,1,18578,algebra,30,Box and Whisker,3,12
1,1,1,5656,algebra,30,Box and Whisker,3,13
1,1,1,4266,algebra,30,Box and Whisker,3,14
1,1,1,4359,algebra,30,Box and Whisker,3,15
1,1,1,8378,algebra,223,Box and Whisker,3,16
1,1,1,4370,algebra,223,Box and Whisker,3,17
1,0,2,50555,algebra,148,Box and Whisker,4,1
1,0,1,17804,algebra,148,Box and Whisker,3,2
1,1,1,23834,algebra,148,Box and Whisker,4,3
1,1,1,6864,algebra,148,Box and Whisker,3,4
1,1,1,9426,algebra,148,Box and Whisker,3,5
1,0,4,16520,algebra,30,Box and Whisker,4,6
1,1,1,11544,algebra,30,Box and Whisker,4,7
1,1,1,13292,algebra,30,Box and Whisker,3,8
1,1,1,10499,algebra,30,Box and Whisker,3,9
1,1,1,9547,algebra,30,Box and Whisker,4,10
1,1,1,12761,algebra,30,Box and Whisker,4,11
1,0,4,28463,algebra,148,Box and Whisker,4,1
1,1,1,23796,algebra,148,Box and Whisker,3,2
1,0,3,9733,algebra,148,Box and Whisker,4,3
1,0,2,51588,algebra,148,Box and Whisker,3,4
1,0,2,17970,algebra,148,Box and Whisker,3,5
1,0,2,30477,algebra,148,Box and Whisker,3,6
1,0,2,17545,algebra,148,Box and Whisker,4,7
1,1,1,24491,algebra,148,Box and Whisker,3,8
1,0,2,22187,algebra,148,Box and Whisker,3,9
1,1,1,12259,algebra,148,Box and Whisker,3,10
1,1,1,5816,algebra,148,Box and Whisker,3,11
1,1,1,6445,algebra,148,Box and Whisker,3,12
1,0,3,14740,algebra,30,Box and Whisker,3,13
1,0,7,18886,algebra,30,Box and Whisker,4,14
1,0,2,15878,algebra,30,Box and Whisker,4,15
1,1,1,39357,algebra,30,Box and Whisker,3,16
1,1,1,11723,algebra,30,Box and Whisker,3,17
1,1,1,12958,algebra,30,Box and Whisker,3,18
1,1,1,10066,algebra,30,Box and Whisker,3,19
1,1,1,11601,algebra,30,Box and Whisker,3,20
1,0,2,13283,algebra,223,Box and Whisker,4,21
1,1,1,13051,algebra,223,Box and Whisker,3,22
1,0,2,13365,algebra,223,Box and Whisker,4,23
1,1,1,11591,algebra,223,Box and Whisker,3,24
1,0,2,8987,algebra,223,Box and Whisker,4,25
1,1,1,47876,algebra,148,Box and Whisker,3,1
1,1,1,19532,algebra,148,Box and Whisker,3,2
1,1,1,18107,algebra,30,Box and Whisker,4,3
1,0,5,32734,algebra,30,Box and Whisker,3,4
1,1,1,5770,algebra,30,Box and Whisker,3,5
1,1,1,21317,algebra,30,Box and Whisker,4,6
1,1,1,7983,algebra,30,Box and Whisker,3,7
1,1,1,4615,algebra,30,Box and Whisker,2,8
1,1,1,4480,algebra,30,Box and Whisker,3,9
1,1,1,13172,algebra,223,Box and Whisker,3,10
1,0,2,17670,algebra,223,Box and Whisker,3,11
1,1,1,9132,algebra,223,Box and Whisker,3,12
1,1,1,4115,algebra,223,Box and Whisker,3,13
1,1,1,4410,algebra,223,Box and Whisker,3,14
1,0,2,80884,algebra,148,Box and Whisker,3,1
1,1,1,5834,algebra,148,Box and Whisker,3,2
1,1,1,3991,algebra,148,Box and Whisker,3,3
1,1,1,3303,algebra,148,Box and Whisker,3,4
1,1,1,6630,algebra,30,Box and Whisker,2,5
1,1,1,16146,algebra,30,Box and Whisker,2,6
1,0,2,98561,algebra,30,Box and Whisker,2,7
1,0,1,3584,algebra,30,Box and Whisker,2,8
1,1,1,3728,algebra,30,Box and Whisker,2,9
1,1,1,4451,algebra,30,Box and Whisker,0,10
1,1,1,17385,algebra,30,Box and Whisker,0,11
1,1,1,6138,algebra,30,Box and Whisker,2,12
1,1,1,3885,algebra,30,Box and Whisker,2,13
1,1,1,5957,algebra,223,Box and Whisker,3,14
1,1,1,7530,algebra,223,Box and Whisker,4,15
1,1,1,53752,algebra,148,Box and Whisker,4,1
1,0,3,27673,algebra,148,Box and Whisker,3,2
1,0,2,35659,algebra,148,Box and Whisker,3,3
1,1,1,13300,algebra,148,Box and Whisker,3,5
1,1,1,5911,algebra,148,Box and Whisker,3,6
1,0,2,166549,algebra,148,Box and Whisker,3,1
1,1,1,5185,algebra,148,Box and Whisker,3,2
1,1,1,6693,algebra,148,Box and Whisker,3,3
1,1,1,6712,algebra,148,Box and Whisker,3,4
1,0,3,62034,algebra,30,Box and Whisker,0,5
1,1,1,5237,algebra,30,Box and Whisker,2,6
1,0,6,35612,algebra,30,Box and Whisker,2,7
1,1,1,79988,algebra,30,Box and Whisker,2,8
1,1,1,11148,algebra,30,Box and Whisker,2,9
1,1,1,7051,algebra,30,Box and Whisker,2,10
1,1,1,12219,algebra,30,Box and Whisker,2,11
1,1,1,5472,algebra,30,Box and Whisker,2,12
1,1,1,106275,algebra,223,Box and Whisker,3,13
1,1,1,8503,algebra,223,Box and Whisker,3,14
1,1,1,36953,algebra,148,Box and Whisker,3,1
1,0,3,30593,algebra,148,Box and Whisker,4,2
1,1,1,10469,algebra,148,Box and Whisker,3,3
1,1,1,16031,algebra,148,Box and Whisker,4,4
1,1,1,16391,algebra,148,Box and Whisker,4,5
1,1,1,14250,algebra,30,Box and Whisker,0,6
1,1,1,11282,algebra,30,Box and Whisker,0,7
1,1,1,11766,algebra,30,Box and Whisker,2,8
1,1,1,11578,algebra,30,Box and Whisker,2,9
1,1,1,8563,algebra,30,Box and Whisker,0,10
1,0,2,96394,algebra,148,Box and Whisker,4,1
1,1,1,30144,algebra,148,Box and Whisker,4,2
1,0,3,26732,algebra,148,Box and Whisker,3,3
1,0,2,5983,algebra,148,Box and Whisker,3,4
1,1,1,26654,algebra,148,Box and Whisker,4,5
1,1,1,9246,algebra,148,Box and Whisker,3,6
1,1,1,4257,algebra,148,Box and Whisker,3,7
1,1,1,5604,algebra,30,Box and Whisker,2,8
1,1,1,6053,algebra,30,Box and Whisker,3,9
1,1,1,4601,algebra,30,Box and Whisker,3,10
1,1,1,24491,algebra,30,Box and Whisker,4,11
1,0,2,6405,algebra,30,Box and Whisker,3,12
1,0,2,29599,algebra,30,Box and Whisker,4,13
1,1,1,5220,algebra,30,Box and Whisker,4,14
1,1,1,4796,algebra,30,Box and Whisker,3,15
1,1,1,4796,algebra,30,Box and Whisker,3,16
1,1,1,4268,algebra,30,Box and Whisker,3,17
1,1,1,5650,algebra,30,Box and Whisker,3,18
1,1,1,16034,algebra,223,Box and Whisker,3,19
1,1,1,11089,algebra,223,Box and Whisker,4,20
1,0,2,29078,algebra,148,Box and Whisker,3,1
1,1,1,19280,algebra,148,Box and Whisker,4,2
1,1,1,13052,algebra,148,Box and Whisker,3,3
1,1,1,12714,algebra,148,Box and Whisker,3,4
1,1,1,57165,algebra,30,Box and Whisker,3,5
1,1,1,9013,algebra,30,Box and Whisker,3,6
1,1,1,8852,algebra,30,Box and Whisker,3,7
1,1,1,62639,algebra,30,Box and Whisker,4,8
1,1,1,10694,algebra,30,Box and Whisker,3,9
1,1,1,13229,algebra,223,Box and Whisker,3,10
1,1,1,9918,algebra,223,Box and Whisker,3,11
1,0,2,44765,algebra,148,Box and Whisker,3,1
1,1,1,7532,algebra,148,Box and Whisker,3,2
1,1,1,5937,algebra,148,Box and Whisker,3,3
1,1,1,7766,algebra,148,Box and Whisker,3,4
1,1,1,12773,algebra,223,Box and Whisker,3,5
1,1,1,25268,algebra,223,Box and Whisker,4,6
1,0,1,14907,algebra,148,Box and Whisker,3,1
1,1,1,19231,algebra,148,Box and Whisker,4,2
1,1,1,4958,algebra,148,Box and Whisker,3,3
1,1,1,12139,algebra,148,Box and Whisker,4,4
1,1,1,4386,algebra,30,Box and Whisker,2,5
1,1,1,24450,algebra,30,Box and Whisker,2,6
1,1,1,15629,algebra,30,Box and Whisker,2,7
1,1,1,4020,algebra,30,Box and Whisker,2,8
1,1,1,5094,algebra,30,Box and Whisker,2,9
1,0,2,18335,algebra,223,Box and Whisker,4,10
1,1,1,18709,algebra,223,Box and Whisker,4,11
1,1,1,9542,algebra,223,Box and Whisker,3,12
1,1,1,6952,algebra,223,Box and Whisker,3,13
1,1,1,25647,algebra,148,Box and Whisker,3,1
1,1,1,6848,algebra,148,Box and Whisker,3,2
1,0,2,4329,algebra,30,Box and Whisker,4,3
1,1,1,9405,algebra,30,Box and Whisker,4,4
1,0,3,12300,algebra,30,Box and Whisker,3,5
